,AppNumber,ApplicantType,ApprovedMatching,ApprovedOutright,AwardMatching,AwardOutright,BeginGrant,CouncilDate,Discipline,DisciplineCount,Division,EndGrant,InstCity,InstCountry,InstPostalCode,InstState,Institution,OrganizationType,OriginalAmount,Participant,ParticipantCount,PrimaryDiscipline,Program,ProjectDesc,ProjectTitle,SupplementCount,ToSupport,YearAwarded
881,RO-10022-67,O,0.0000,11700.0000,0.0000,11700.0000,1967-07-01T00:00:00,1967-05-22,"{'Name': 'History, General'}",1,Research Programs,1968-06-30T00:00:00,Reno,USA,89557-0001,NV,"University of Nevada, Reno",University,11700.0000,"{'Firstname': 'Don', 'Lastname': 'Fowler', 'Institution': 'Society for American Archaeology', 'City': 'Washington', 'State': 'DC', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-07-01T00:00:00'}",1,"History, General",Basic Research,{},To Edit and Annotate the Linguistic and Ethnographic Manuscripts of John Wesley Powell,0,{},1967
882,RO-10028-67,O,0.0000,15260.0000,0.0000,15260.0000,1967-04-01T00:00:00,1967-05-22,"{'Name': 'Philosophy, General'}",1,Research Programs,1968-03-31T00:00:00,Carbondale,USA,62901,IL,"Southern Illinois University, Carbondale",University,15260.0000,"{'Firstname': 'Paul', 'Lastname': 'Schilpp', 'Institution': 'Southern Illinois University, Carbondale', 'City': 'Carbondale', 'State': 'IL', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-04-01T00:00:00'}",1,"Philosophy, General",Basic Research,{},The Library of Living Philosophers,0,{},1967
883,RO-10034-68,O,0.0000,6250.0000,0.0000,6250.0000,1966-07-01T00:00:00,1968-02-12,"{'Name': 'History, General'}",1,Research Programs,1967-06-30T00:00:00,New York,USA,10027,NY,Columbia University,University,6250.0000,"{'Firstname': 'Richard', 'Lastname': 'Morris', 'Institution': 'Columbia University', 'City': 'New York', 'State': 'NY', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-07-01T00:00:00'}",1,"History, General",Basic Research,{},Work Preparatory to Publication of John Jay Paprers,0,{},1968
884,RO-10040-67,O,0.0000,35000.0000,0.0000,35000.0000,1967-04-01T00:00:00,1967-05-22,{'Name': 'Archaeology'},1,Research Programs,1968-03-31T00:00:00,Cambridge,USA,02138-3800,MA,Harvard University,University,35000.0000,"{'Firstname': 'George', 'Lastname': 'Hanfmann', 'Institution': 'Harvard University', 'City': 'Cambridge', 'State': 'MA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-04-01T00:00:00'}",1,Archaeology,Basic Research,{},Archaeological Exploration of Sardis,0,{},1967
885,RO-10042-67,O,0.0000,17200.0000,0.0000,17200.0000,1967-03-01T00:00:00,1967-05-22,"{'Name': 'History, General'}",1,Research Programs,1968-03-31T00:00:00,{},{},{},{},Unaffiliated Independent Scholar,Unknown,17200.0000,"{'Firstname': 'Melvin', 'Lastname': 'Urofsky', 'Institution': 'Unaffiliated Independent Scholar', 'City': {}, 'State': {}, 'Country': {}, 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-03-01T00:00:00'}",1,"History, General",Basic Research,{},The Brandeis Papers,0,{},1967
886,RO-10044-67,O,0.0000,10000.0000,0.0000,10000.0000,1967-07-01T00:00:00,1967-05-22,"{'Name': 'Philosophy, General'}",1,Research Programs,1968-06-30T00:00:00,Carbondale,USA,62901,IL,"Southern Illinois University, Carbondale",University,10000.0000,"{'Firstname': 'Jo Ann', 'Lastname': 'Boydston', 'Institution': 'Southern Illinois University, Carbondale', 'City': 'Carbondale', 'State': 'IL', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-07-01T00:00:00'}",1,"Philosophy, General",Basic Research,{},The Collected Works of John Dewey,0,{},1967
887,RO-10046-67,O,0.0000,13890.0000,0.0000,13890.0000,1967-03-01T00:00:00,1967-05-22,"{'Name': 'Literature, General'}",1,Research Programs,1968-02-29T00:00:00,Wellesley,USA,02481-8203,MA,Wellesley College,Four-Year College,13890.0000,"{'Firstname': 'Walter', 'Lastname': 'Houghton', 'Institution': 'Wellesley College', 'City': 'Wellesley', 'State': 'MA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-03-01T00:00:00'}",1,"Literature, General",Basic Research,{},The Wellesley Index to Victorian Periodicals,0,{},1967
888,RO-10054-67,I,0.0000,7500.0000,0.0000,7500.0000,1967-02-01T00:00:00,1967-05-22,"{'Name': 'Philosophy, General'}",1,Research Programs,1967-09-30T00:00:00,Portland,USA,97219-7879,OR,Lewis and Clark College,Four-Year College,7500.0000,"{'Firstname': 'John', 'Lastname': 'Callahan', 'Institution': 'Georgetown University', 'City': 'Washington', 'State': 'DC', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-02-01T00:00:00'}",1,"Philosophy, General",Basic Research,{},"Study of the text of Gregory of Nyssa, and of the later Greek philosophical tradition of which he was a part",0,{},1967
889,RO-10066-66,O,0.0000,34950.0000,0.0000,34950.0000,1966-08-01T00:00:00,1966-06-23,"{'Name': 'History, General'}",1,Research Programs,1966-08-31T00:00:00,New Haven,USA,06510,CT,Yale University,Publishing,34950.0000,"{'Firstname': 'J. H.', 'Lastname': 'Hexter', 'Institution': 'Yale University', 'City': 'New Haven', 'State': 'CT', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-08-01T00:00:00'}",1,"History, General",Basic Research,{},Yale Parliamentary Diaries Project,0,{},1966
890,RO-10070-67,O,0.0000,11100.0000,0.0000,11100.0000,1967-04-01T00:00:00,1967-05-22,"{'Name': 'Interdisciplinary Studies, General'}",1,Research Programs,1968-03-31T00:00:00,{},{},{},{},{},{},11100.0000,"{'Firstname': 'Anthony', 'Lastname': 'Melnikas', 'Institution': 'Ohio State University', 'City': 'Columbus', 'State': 'OH', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-04-01T00:00:00'}",1,"Interdisciplinary Studies, General",Basic Research,{},Compilation of Miniatures Illuminating the Text of Justinian's Civil Law Compilations,0,{},1967
891,RO-10072-67,O,0.0000,6980.0000,0.0000,6980.0000,1967-06-01T00:00:00,1967-05-22,"{'Name': 'History, General'}",1,Research Programs,1968-05-31T00:00:00,Chapel Hill,USA,27599-0001,NC,"University of North Carolina, Chapel Hill",Center For Advanced Study/Research Institute,6980.0000,"{'Firstname': 'J. B.', 'Lastname': 'Avalle-Arce', 'Institution': 'University of North Carolina, Chapel Hill', 'City': 'Chapel Hill', 'State': 'NC', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-06-01T00:00:00'}",1,"History, General",Basic Research,{},Edition of Gonzalo Fernandex de Oviedo's Quinguagenas de la nobleza de Espana,0,{},1967
892,RO-10074-67,O,0.0000,5100.0000,0.0000,5100.0000,1967-09-01T00:00:00,1967-05-22,"{'Name': 'Literature, General'}",1,Research Programs,1968-06-30T00:00:00,Memphis,USA,38152-0001,TN,University of Memphis,University,5100.0000,"{'Firstname': 'John', 'Lastname': 'Dameron', 'Institution': 'University of Memphis', 'City': 'Memphis', 'State': 'TN', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-09-01T00:00:00'}",1,"Literature, General",Basic Research,{},Bibliography of Criticism on Edgar Allen Poe,0,{},1967
893,RO-10076-67,O,0.0000,7530.0000,0.0000,7530.0000,1967-03-01T00:00:00,1967-05-22,"{'Name': 'Social Sciences, General'}",1,Research Programs,1967-12-31T00:00:00,Santa Barbara,USA,93106-0001,CA,"University of California, Santa Barbara",University,7530.0000,"{'Firstname': 'Peter', 'Lastname': 'Merkl', 'Institution': 'University of California, Santa Barbara', 'City': 'Santa Barbara', 'State': 'CA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-03-01T00:00:00'}",1,"Social Sciences, General",Basic Research,{},"Personality, Attitudes, and Political Involvement of Early Members of the Nazi Party",0,{},1967
894,RO-10078-67,O,0.0000,7110.0000,0.0000,7110.0000,1967-06-01T00:00:00,1967-05-22,{'Name': 'Archaeology'},1,Research Programs,1968-05-31T00:00:00,Chicago,USA,60605-2827,IL,Field Museum of Natural History,Museums,7110.0000,"{'Firstname': 'James', 'Lastname': 'Van Stone', 'Institution': 'Field Museum of Natural History', 'City': 'Chicago', 'State': 'IL', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-06-01T00:00:00'}",1,Archaeology,Basic Research,{},"Ethnography and Recent Prehistory of the Nushagak River Eskimos, Alaska",0,{},1967
895,RO-10080-67,O,0.0000,3000.0000,0.0000,3000.0000,1967-03-01T00:00:00,1967-05-22,{'Name': 'Music History and Criticism'},1,Research Programs,1967-08-31T00:00:00,College Park,USA,20742-5141,MD,"University of Maryland, College Park",University,3000.0000,"{'Firstname': 'Eugene', 'Lastname': 'Helm', 'Institution': 'University of Maryland, College Park', 'City': 'College Park', 'State': 'MD', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-03-01T00:00:00'}",1,Music History and Criticism,Basic Research,{},C.P.E. Bach,0,{},1967
896,RO-10082-67,O,0.0000,10000.0000,0.0000,10000.0000,1967-04-01T00:00:00,1967-05-22,{'Name': 'Archaeology'},1,Research Programs,1967-10-31T00:00:00,Ann Arbor,USA,48109,MI,"University of Michigan, Ann Arbor",University,10000.0000,"{'Firstname': 'John', 'Lastname': 'Pedley', 'Institution': 'University of Michigan, Ann Arbor', 'City': 'Ann Arbor', 'State': 'MI', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-04-01T00:00:00'}",1,Archaeology,Basic Research,{},"University of Michigan Excavations at Appollonia, Cyrenaica, Kindom of Libya",0,{},1967
897,RO-10086-67,O,0.0000,25000.0000,0.0000,25000.0000,1967-03-01T00:00:00,1967-05-22,"{'Name': 'Interdisciplinary Studies, General'}",1,Research Programs,1968-03-31T00:00:00,Ann Arbor,USA,48109,MI,"University of Michigan, Ann Arbor",University,25000.0000,"{'Firstname': 'Charles', 'Lastname': 'Hucker', 'Institution': 'University of Michigan, Ann Arbor', 'City': 'Ann Arbor', 'State': 'MI', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-03-01T00:00:00'}",1,"Interdisciplinary Studies, General",Basic Research,{},The XXVII International Congress of Orientalists,0,{},1967
898,RO-10088-67,O,0.0000,34850.0000,0.0000,34850.0000,1967-08-01T00:00:00,1967-05-22,"{'Name': 'History, General'}",1,Research Programs,1968-08-31T00:00:00,New Haven,USA,06510,CT,Yale University,Publishing,34850.0000,"{'Firstname': 'J. H.', 'Lastname': 'Hexter', 'Institution': 'Yale University', 'City': 'New Haven', 'State': 'CT', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-08-01T00:00:00'}",1,"History, General",Basic Research,{},Yale Parliamentary Daries Project,0,{},1967
899,RO-10092-67,O,0.0000,17200.0000,0.0000,17200.0000,1967-04-01T00:00:00,1967-05-22,{'Name': 'Archaeology'},1,Research Programs,1968-09-30T00:00:00,Chapel Hill,USA,27599-0001,NC,"University of North Carolina, Chapel Hill",Center For Advanced Study/Research Institute,17200.0000,"{'Firstname': 'George', 'Lastname': 'Holcomb', 'Institution': 'University of North Carolina, Chapel Hill', 'City': 'Chapel Hill', 'State': 'NC', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-04-01T00:00:00'}",1,Archaeology,Basic Research,{},Winchester Excavations Project,0,{},1967
900,RO-10094-67,O,0.0000,8740.0000,0.0000,8740.0000,1967-03-01T00:00:00,1967-05-22,"{'Name': 'History, General'}",1,Research Programs,1969-03-31T00:00:00,Los Angeles,USA,90095-9000,CA,"University of California, Los Angeles",University,8740.0000,"{'Firstname': 'David', 'Lastname': 'Kunzle', 'Institution': 'University of California, Los Angeles', 'City': 'Los Angeles', 'State': 'CA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-03-01T00:00:00'}",1,"History, General",Basic Research,{},A Project on the History of the Comic Strip,0,{},1967
901,RO-10096-67,O,0.0000,6310.0000,0.0000,6310.0000,1967-08-01T00:00:00,1967-05-22,"{'Name': 'History, General'}",1,Research Programs,1968-09-30T00:00:00,Carbondale,USA,62901,IL,"Southern Illinois University, Carbondale",University,6310.0000,"{'Firstname': 'Carroll', 'Lastname': 'Riley', 'Institution': 'Southern Illinois University, Carbondale', 'City': 'Carbondale', 'State': 'IL', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-08-01T00:00:00'}",1,"History, General",Basic Research,"Charles Lange, co-PI",The Southwestern Jorunals of Adolph Bandelier,0,{},1967
902,RO-10098-67,O,0.0000,3580.0000,0.0000,3580.0000,1967-03-01T00:00:00,1967-05-22,{'Name': 'Music History and Criticism'},1,Research Programs,1968-06-30T00:00:00,Philadelphia,USA,19143,PA,Pennsylvania Pro Musica,National Organization,3580.0000,"{'Firstname': 'Franklin', 'Lastname': 'Zimmerman', 'Institution': 'Pennsylvania Pro Musica', 'City': 'Philadelphia', 'State': 'PA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-03-01T00:00:00'}",1,Music History and Criticism,Basic Research,{},"Musical Computer Research on Baroque Composers: Percell, Handel, and Monteverdi",0,{},1967
903,RO-10100-67,O,0.0000,11730.0000,0.0000,11730.0000,1967-09-01T00:00:00,1967-05-22,"{'Name': 'Interdisciplinary Studies, General'}",1,Research Programs,1968-08-31T00:00:00,St. Louis,USA,63103-2097,MO,St. Louis University,University,11730.0000,"{'Firstname': 'Charles', 'Lastname': 'Ermatinger', 'Institution': 'St. Louis University', 'City': 'St. Louis', 'State': 'MO', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-09-01T00:00:00'}",1,"Interdisciplinary Studies, General",Basic Research,By Masters of Arts at the European universities during the period 1270-1350.,A Topical and Bibliographicall Analysis of Unstudied and Incompletely Studied Philosophical Work,0,{},1967
904,RO-10102-67,O,0.0000,11000.0000,0.0000,11000.0000,1967-06-01T00:00:00,1967-05-22,"{'Name': 'Arts, General'}",1,Research Programs,1968-08-31T00:00:00,Lawrence,USA,66045-7505,KS,"University of Kansas, Lawrence",University,11000.0000,"{'Firstname': 'Marilyn', 'Lastname': 'Stokstad', 'Institution': 'University of Kansas, Lawrence', 'City': 'Lawrence', 'State': 'KS', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-06-01T00:00:00'}",1,"Arts, General",Basic Research,{},Study of Romanesque Scupture at the Cathedral of Compostela,0,{},1967
905,RO-10110-67,O,0.0000,11520.0000,0.0000,11520.0000,1967-06-01T00:00:00,1967-05-22,{'Name': 'Music History and Criticism'},1,Research Programs,1968-08-31T00:00:00,Brunswick,USA,04011-8452,ME,American Musicological Society,Professional Association,11520.0000,"{'Firstname': 'Jan', 'Lastname': 'LaRue', 'Institution': 'New York University', 'City': 'New York', 'State': 'NY', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-06-01T00:00:00'}",1,Music History and Criticism,Basic Research,{},A Union Thematic Catalogue of 18th Century Symphonies,0,{},1967
906,RO-10112-67,O,0.0000,12000.0000,0.0000,12000.0000,1967-06-01T00:00:00,1967-05-22,{'Name': 'Archaeology'},1,Research Programs,1968-06-30T00:00:00,Greenville,USA,27858,NC,East Carolina University,University,12000.0000,"{'Firstname': 'David', 'Lastname': 'Phelps', 'Institution': 'East Carolina University', 'City': 'Greenville', 'State': 'NC', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-06-01T00:00:00'}",1,Archaeology,Basic Research,{},Investigations of Prehistoric Ceremonial Sites in Florida,0,{},1967
907,RO-10114-69,O,0.0000,16600.0000,0.0000,16600.0000,1967-07-01T00:00:00,1969-05-15,"[{'Name': 'Philosophy, General'}, {'Name': 'Social Sciences, General'}]",2,Research Programs,1968-06-30T00:00:00,Storrs,USA,06269-9000,CT,University of Connecticut,University,16600.0000,"{'Firstname': 'Arthur', 'Lastname': 'McGrade', 'Institution': 'University of Connecticut', 'City': 'Storrs', 'State': 'CT', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-07-01T00:00:00'}",1,"Social Sciences, General",Basic Research,{},A Study of the Political Thought of William of Ocham,0,{},1969
908,RO-10122-67,O,0.0000,10000.0000,0.0000,10000.0000,1967-06-01T00:00:00,1967-05-22,"{'Name': 'History, General'}",1,Research Programs,1968-05-31T00:00:00,Collegeville,USA,56321,MN,"St. John's University, Collegeville",Four-Year College,10000.0000,"{'Firstname': 'Julian', 'Lastname': 'Plante', 'Institution': ""St. John's University, Collegeville"", 'City': 'Collegeville', 'State': 'MN', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-06-01T00:00:00'}",1,"History, General",Basic Research,{},Monastic Microfilm Libary Project,0,{},1967
909,RO-10126-67,O,0.0000,5250.0000,0.0000,5250.0000,1967-06-01T00:00:00,1967-05-22,{'Name': 'Ancient Languages'},1,Research Programs,1967-08-31T00:00:00,Durham,USA,27705-4677,NC,Duke University,Publishing,5250.0000,"{'Firstname': 'William', 'Lastname': 'Willis', 'Institution': 'Duke University', 'City': 'Durham', 'State': 'NC', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-06-01T00:00:00'}",1,Ancient Languages,Basic Research,{},Summer Institute in Papyrology,0,{},1967
910,RO-10128-67,O,0.0000,25000.0000,0.0000,25000.0000,1967-03-01T00:00:00,1967-01-12,"{'Name': 'History, General'}",1,Research Programs,1968-03-31T00:00:00,Ann Arbor,USA,48109,MI,"University of Michigan, Ann Arbor",University,25000.0000,"{'Firstname': 'Jacob', 'Lastname': 'Price', 'Institution': 'University of Michigan, Ann Arbor', 'City': 'Ann Arbor', 'State': 'MI', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-03-01T00:00:00'}",1,"History, General",Basic Research,{},Comparative Historical Statistics,0,{},1967
911,RO-10130-67,O,0.0000,1500.0000,0.0000,1500.0000,1967-06-01T00:00:00,1967-05-22,"{'Name': 'Social Sciences, General'}",1,Research Programs,1968-01-31T00:00:00,Nashville,USA,37240-0001,TN,Vanderbilt University,Four-Year College,1500.0000,"{'Firstname': 'Howard', 'Lastname': 'Harrod', 'Institution': 'Vanderbilt University', 'City': 'Nashville', 'State': 'TN', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-06-01T00:00:00'}",1,"Social Sciences, General",Basic Research,"Final amount: $1,227.53",The Churches and the War on Poverty,0,{},1967
912,RO-10138-67,O,0.0000,18351.0000,0.0000,18351.0000,1967-06-01T00:00:00,1967-05-22,"{'Name': 'Literature, General'}",1,Research Programs,1969-08-31T00:00:00,Ithaca,USA,14853-2801,NY,Cornell University,University,18351.0000,"{'Firstname': 'Stephen', 'Lastname': 'Parrish', 'Institution': 'Unaffiliated Independent Scholar', 'City': {}, 'State': {}, 'Country': {}, 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-06-01T00:00:00'}",1,"Literature, General",Basic Research,"Stephen M. Parrish, general editor of the Cornell Concordances, will be working on computer concordances to the poetry of Samuel Johnson, Andrew Marvell, Alexander Pope, and Jonathan Swift. The concordances will then be prepared for publication by volume editors.","Computer Concordances to Four English Poets: Johnson, Marvell, Pope and Swift",0,Work leading to preparation for publication of concordances in the Cornell Concordances series from Cornell University Press.,1967
913,RO-10144-67,O,0.0000,5000.0000,0.0000,5000.0000,1967-05-01T00:00:00,1967-05-22,"{'Name': 'History, General'}",1,Research Programs,1968-04-30T00:00:00,St. Paul,USA,55102-1903,MN,Minnesota Historical Society,Historical Society,5000.0000,"{'Firstname': 'Russell', 'Lastname': 'Fridley', 'Institution': 'Minnesota Historical Society', 'City': 'St. Paul', 'State': 'MN', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-05-01T00:00:00'}",1,"History, General",Basic Research,{},Research on Primary Sources About the French and British Fur Trade,0,{},1967
914,RO-10146-67,O,0.0000,10000.0000,0.0000,10000.0000,1967-05-01T00:00:00,1967-05-22,"{'Name': 'History, General'}",1,Research Programs,1968-04-30T00:00:00,Berkeley,USA,94720-0001,CA,Institute of Medieval Canon Law,National Organization,10000.0000,"{'Firstname': 'Stephan', 'Lastname': 'Kuttner', 'Institution': 'Institute of Medieval Canon Law', 'City': 'Berkeley', 'State': 'CA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-05-01T00:00:00'}",1,"History, General",Basic Research,{},Monumenta Iuris Canonici,0,{},1967
915,RO-10148-67,O,0.0000,12000.0000,0.0000,12000.0000,1967-06-01T00:00:00,1967-05-22,"{'Name': 'History, General'}",1,Research Programs,1968-05-31T00:00:00,Bloomington,USA,47405,IN,"Indiana University, Bloomington",University,12000.0000,"{'Firstname': 'Richard', 'Lastname': 'Dorson', 'Institution': 'Indiana University, Bloomington', 'City': 'Bloomington', 'State': 'IN', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-06-01T00:00:00'}",1,"History, General",Basic Research,{},Ethnic Research Survey of Northwest Indians,0,{},1967
916,RO-10154-68,O,0.0000,42000.0000,0.0000,42000.0000,1967-06-01T00:00:00,1967-11-01,"{'Name': 'Interdisciplinary Studies, General'}",1,Research Programs,1968-07-31T00:00:00,Washington,USA,20052-0001,DC,George Washington University,University,42000.0000,"{'Firstname': 'Clarence', 'Lastname': 'Mondale', 'Institution': 'George Washington University', 'City': 'Washington', 'State': 'DC', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-06-01T00:00:00'}",1,"Interdisciplinary Studies, General",Basic Research,{},A Computer-Stored Bibliography in American Studies,0,{},1968
917,RO-10156-67,O,0.0000,15000.0000,0.0000,15000.0000,1967-07-01T00:00:00,1967-05-22,"{'Name': 'Social Sciences, General'}",1,Research Programs,1968-06-30T00:00:00,Los Angeles,USA,90095-9000,CA,"University of California, Los Angeles",University,15000.0000,"{'Firstname': 'Wayland', 'Lastname': 'Hand', 'Institution': 'University of California, Los Angeles', 'City': 'Los Angeles', 'State': 'CA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-07-01T00:00:00'}",1,"Social Sciences, General",Basic Research,{},Dictionary of American Popular Beliefs,0,{},1967
918,RO-10158-67,O,0.0000,20940.0000,0.0000,20940.0000,1967-06-01T00:00:00,1967-05-22,"{'Name': 'Literature, General'}",1,Research Programs,1969-05-31T00:00:00,Bloomington,USA,47405,IN,"Indiana University, Bloomington",University,20940.0000,,0,"Literature, General",Basic Research,{},An Annotated List of French Prose Fiction from 1750 to 1804,0,{},1967
919,RO-10168-68,O,0.0000,15130.0000,0.0000,15130.0000,1968-03-01T00:00:00,1968-02-12,"{'Name': 'Literature, General'}",1,Research Programs,1969-02-28T00:00:00,Wellesley,USA,02481-8203,MA,Wellesley College,Four-Year College,15130.0000,"{'Firstname': 'Walter', 'Lastname': 'Houghton', 'Institution': 'Wellesley College', 'City': 'Wellesley', 'State': 'MA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1968-03-01T00:00:00'}",1,"Literature, General",Basic Research,{},Wellesley Index to Victorian Periodicals,0,{},1968
920,RO-10175-68,O,0.0000,9000.0000,0.0000,9000.0000,1968-01-01T00:00:00,1967-11-01,{'Name': 'Archaeology'},1,Research Programs,1968-12-31T00:00:00,New York,USA,10021-4905,NY,American Academy in Rome,Center For Advanced Study/Research Institute,9000.0000,"{'Firstname': 'Frank', 'Lastname': 'Brown', 'Institution': 'American Academy in Rome', 'City': 'New York', 'State': 'NY', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1968-01-01T00:00:00'}",1,Archaeology,Basic Research,{},Tuscan Poret Survey Project,0,{},1968
921,RO-10179-67,O,0.0000,1370.0000,0.0000,1370.0000,1967-07-01T00:00:00,1967-05-22,"{'Name': 'History, General'}",1,Research Programs,1968-06-30T00:00:00,Missoula,USA,59801,MT,University of Montana,Two-year College,1370.0000,"{'Firstname': 'Joseph', 'Lastname': 'Mussulman', 'Institution': 'University of Montana', 'City': 'Missoula', 'State': 'MT', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1967-07-01T00:00:00'}",1,"History, General",Basic Research,{},William Foster Apthorp and the Gentle Tradition,0,{},1967
